station_id,station_name,city,frequency,listed_files,first_year,last_year,status
site_263,"Sector- 16A, Faridabad - HSPCB",Faridabad,8H,15,2011,2025,success
site_5054,"Huda Sector, Fatehabad - HSPCB",Fatehabad,8H,9,2017,2025,success
site_255,"RIMT University, Mandi Gobindgarh - PPCB",Fatehgarh Sahib,8H,9,2017,2025,success
site_6096,"Dadupura, Fatehpur Sikri - UPPCB",Fatehpur Sikri,8H,0,,,success
site_5480,"Nagla Bhau, Firozabad - UPPCB",Firozabad,8H,9,2017,2025,success
site_5584,"Vibhab Nagar, Firozabad - UPPCB",Firozabad,8H,9,2017,2025,success
site_5419,"Panchal Nagar, Gadag - KSPCB",Gadag-Betageri,8H,9,2017,2025,success
site_5458,"GIFT City, Gandhinagar - IITM",Gandhinagar,8H,9,2017,2025,success
site_5066,"Sector-10, Gandhinagar - GPCB",Gandhinagar,8H,9,2017,2025,success
site_5590,"Zero Point GICI, Gangtok - SSPCB",Gangtok,8H,9,2017,2025,success
site_159,"Collectorate, Gaya - BSPCB",Gaya,8H,11,2015,2025,success
site_5548,"Kareemganj, Gaya - BSPCB",Gaya,8H,9,2017,2025,success
site_5657,"Urja Nagar, Korba - CECB",Gevra,8H,9,2017,2025,success
site_6088,"Govindpuram, Ghaziabad - UPPCB",Ghaziabad,8H,0,,,success
site_5082,"Indirapuram, Ghaziabad - UPPCB",Ghaziabad,8H,9,2017,2025,success
site_5083,"Loni, Ghaziabad - UPPCB",Ghaziabad,8H,9,2017,2025,success
site_5081,"Sanjay Nagar, Ghaziabad - UPPCB",Ghaziabad,8H,9,2017,2025,success
site_144,"Vasundhara, Ghaziabad - UPPCB",Ghaziabad,8H,9,2017,2025,success
site_6091,"Ved Vihar-Loni, Ghaziabad - UPPCB",Ghaziabad,8H,0,,,success
site_5472,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",Gorakhpur,8H,9,2017,2025,success
site_5549,"Mariam Nagar, Purnia - BSPCB",Goshaingaon,8H,9,2017,2025,success
site_5121,"Knowledge Park - V, Greater Noida - UPPCB",Greater Noida,8H,9,2017,2025,success
site_6084,"Rajendra Nagar North, Guntur - APPCB",Guntur,8H,1,2025,2025,success
site_6011,"Amity University, Panchgaon - IITM",Gurugram,8H,1,2025,2025,success
site_108,"Aya Nagar, Delhi - IITM",Gurugram,8H,9,2017,2025,success
site_5025,"NISE Gwal Pahari, Gurugram - IITM",Gurugram,8H,9,2017,2025,success
site_5039,"Sector-2 IMT, Manesar - HSPCB",Gurugram,8H,9,2017,2025,success
site_5345,"Sector-51, Gurugram - HSPCB",Gurugram,8H,9,2017,2025,success
site_146,"Vikas Sadan, Gurugram - HSPCB",Gurugram,8H,9,2017,2025,success
site_5651,"IITG, Guwahati - PCBA",Guwahati,8H,9,2017,2025,success
site_5683,"LGBI Airport, Guwahati - PCBA",Guwahati,8H,9,2017,2025,success
site_5417,"Pan Bazaar, Guwahati - PCBA",Guwahati,8H,9,2017,2025,success
site_5073,"Railway Colony, Guwahati - PCBA",Guwahati,8H,9,2017,2025,success
site_5273,"City Center, Gwalior - MPPCB",Gwalior,8H,9,2017,2025,success
site_5667,"Deen Dayal Nagar, Gwalior - MPPCB",Gwalior,8H,9,2017,2025,success
site_5661,"Maharaj Bada, Gwalior - MPPCB",Gwalior,8H,9,2017,2025,success
site_5275,"Phool Bagh, Gwalior - Mondelez Ind. Food",Gwalior,8H,9,2017,2025,success
site_5337,"Industrial Area, Hajipur - BSPCB",Hajipur Industrial Area,8H,9,2017,2025,success
site_300,"Priyambada Housing Estate, Haldia - WBPCB",Haldia,8H,6,2015,2025,success
site_5255,"Vijay Nagar, Ramanagara - KSPCB",Hallimala,8H,9,2017,2025,success
site_5715,"Housing Board, Hanumangarh - RSPCB",Hanumangarh,8H,4,2017,2025,success
site_5023,"Anand Vihar, Hapur - UPPCB",Hapur,8H,9,2017,2025,success
site_5448,"B.Katihalli, Hassan - KSPCB",Hassan,8H,9,2017,2025,success
site_5687,"Fertilizer Township, Rourkela - OSPCB",Hatibandha,8H,9,2017,2025,success
site_5420,"Ashwini Nagar, Haveri - KSPCB",Haveri,8H,9,2017,2025,success
site_6072,"Ashta Vinayak Nagar, Hingoli - MPCB",Hingoli,8H,1,2025,2025,success
site_5057,"Urban Estate-II, Hisar - HSPCB",Hisar,8H,9,2017,2025,success
site_5612,"SIPCOT Phase-1, Hosur - TNPCB",Hosur,8H,9,2017,2025,success
site_5101,"Belur Math, Howrah - WBPCB",Howrah,8H,9,2017,2025,success
site_5989,"Botanical Garden, Howrah - WBPCB",Howrah,8H,2,2024,2025,success
site_6009,"Dasnagar, Howrah - WBPCB",Howrah,8H,2,2024,2025,success
site_274,"Ghusuri, Howrah - WBPCB",Howrah,8H,10,2016,2025,success
site_1416,"Padmapukur, Howrah - WBPCB",Howrah,8H,9,2017,2025,success
site_1447,"Deshpande Nagar, Hubballi - KSPCB",Hubballi,8H,9,2017,2025,success
site_5638,"Kalabhavan, Dharwad - KSPCB",Hubballi,8H,9,2017,2025,success
site_5680,"Lingaraj Nagar, Hubballi - KSPCB",Hubballi,8H,9,2017,2025,success
site_199,"Bollaram Industrial Area, Hyderabad - TSPCB",Hyderabad,8H,9,2017,2025,success
site_262,"Central University, Hyderabad - TSPCB",Hyderabad,8H,9,2017,2025,success
site_275,"IDA Pashamylaram, Hyderabad - TSPCB",Hyderabad,8H,10,2016,2025,success
site_5604,"Kokapet, Hyderabad - TSPCB",Hyderabad,8H,9,2017,2025,success
site_5599,"Kompally Municipal Office, Hyderabad - TSPCB",Hyderabad,8H,9,2017,2025,success
site_5595,"New Malakpet, Hyderabad - TSPCB",Hyderabad,8H,9,2017,2025,success
site_5602,"Ramachandrapuram, Hyderabad - TSPCB",Hyderabad,8H,9,2017,2025,success
site_294,"Sanathnagar, Hyderabad - TSPCB",Hyderabad,8H,15,2011,2025,success
site_5598,"Somajiguda, Hyderabad - TSPCB",Hyderabad,8H,9,2017,2025,success
site_298,"Zoo Park, Hyderabad - TSPCB",Hyderabad,8H,11,2015,2025,success
site_5592,"DM College of Science, Imphal - Manipur PCB",Imphal,8H,9,2017,2025,success
site_5857,"Airport Area, Indore - IMC",Indore,8H,3,2023,2025,success
site_5856,"Maguda Nagar, Indore - IMC",Indore,8H,3,2023,2025,success
site_5855,"Regional Park, Indore - IMC",Indore,8H,3,2023,2025,success
site_5854,"Residency Area, Indore - IMC",Indore,8H,3,2023,2025,success
site_5709,"Vijay Nagar Scheme-78, Indore - Glenmark",Indore,8H,4,2017,2025,success
site_5965,"Govindh Bhavan Colony, Jabalpur - JMC",Jabalpur,8H,3,2023,2025,success
site_5817,"Gupteshwar, Jabalpur - JMC",Jabalpur,8H,4,2017,2025,success
site_5249,"Marhatal, Jabalpur - MPPCB",Jabalpur,8H,9,2017,2025,success
site_1393,"Adarsh Nagar, Jaipur - RSPCB",Jaipur,8H,9,2017,2025,success
site_5725,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,8H,4,2017,2025,success
site_134,"Police Commissionerate, Jaipur - RSPCB",Jaipur,8H,9,2017,2025,success
site_5728,"RIICO Sitapura, Jaipur - RSPCB",Jaipur,8H,4,2017,2025,success
site_5727,"Sector-2 Murlipura, Jaipur - RSPCB",Jaipur,8H,4,2017,2025,success
site_1396,"Shastri Nagar, Jaipur - RSPCB",Jaipur,8H,9,2017,2025,success
site_5772,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,8H,4,2017,2025,success
site_1438,"Civil Line, Jalandhar - PPCB",Jalandhar,8H,9,2017,2025,success
site_5790,"Prabhat Colony, Jalgaon - MPCB",Jalgaon,8H,4,2017,2025,success
site_5791,"Old MIDC, Jalna - MPCB",Jalna,8H,4,2017,2025,success
site_5851,"Mudtra Sili, Jalore - RSPCB",Jalore,8H,3,2023,2025,success
site_5937,"Kalidaspur, Balasore - OSPCB",Januganj,8H,3,2023,2025,success
site_1401,"Suryakiran Bhawan NCL, Singrauli - MPPCB",Jayant,8H,9,2017,2025,success
site_5724,"Rajlaxmi Nagar, Jhalawar - RSPCB",Jhalawar,8H,4,2017,2025,success
site_5583,"Shivaji Nagar, Jhansi - UPPCB",Jhansi,8H,9,2017,2025,success
site_5717,"Indra Nagar, Jhunjhunu - RSPCB",Jhunjhunu,8H,4,2017,2025,success
site_5729,"Jigani, Bengaluru - KSPCB",Jigani,8H,4,2017,2025,success
site_5056,"Police Lines, Jind - HSPCB",Jind,8H,9,2017,2025,success
site_136,"Collectorate, Jodhpur - RSPCB",Jodhpur,8H,11,2015,2025,success
site_5726,"Digari Kalan, Jodhpur - RSPCB",Jodhpur,8H,4,2017,2025,success
site_5773,"Mandor, Jodhpur - RSPCB",Jodhpur,8H,4,2017,2025,success
site_5694,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,8H,5,2017,2025,success
site_254,"Tata Stadium, Jorapokhar - JSPCB",Jorapokhar,8H,9,2017,2025,success
site_5693,"Yerramukkapalli, Kadapa - APPCB",Kadapa,8H,9,2017,2025,success
site_5072,"Rishi Nagar, Kaithal - HSPCB",Kaithal,8H,9,2017,2025,success
site_1565,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",Kalaburagi,8H,9,2017,2025,success
site_5679,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,8H,9,2017,2025,success
site_6082,"Kalu Nagar, Dombivli - MPCB",Kalyan,8H,1,2025,2025,success
site_5118,"Khadakpada, Kalyan - MPCB",Kalyan,8H,9,2017,2025,success
site_5783,"Kamble Tarf Birwadi, Mahad - MPCB",Kamble Tarf Birwadi,8H,4,2017,2025,success
site_5276,"Thavakkara, Kannur - Kerala PCB",Kannur,8H,9,2017,2025,success
site_5500,"FTI Kidwai Nagar, Kanpur - UPPCB",Kanpur,8H,9,2017,2025,success
site_5416,"IITK, Kanpur - IITK",Kanpur,8H,8,2017,2025,success
site_5474,"NSI Kalyanpur, Kanpur - UPPCB",Kanpur,8H,9,2017,2025,success
site_276,"Nehru Nagar, Kanpur - UPPCB",Kanpur,8H,15,2011,2025,success
site_5723,"Satyawati Vihar, Karauli - RSPCB",Karauli,8H,4,2017,2025,success
site_5125,"Hebbal 1st Stage, Mysuru - KSPCB",KarimuddanaHalli,8H,9,2017,2025,success
site_5049,"Sector-12, Karnal - HSPCB",Karnal,8H,9,2017,2025,success
site_5627,"Kamadenu Nagar, Karur - TNPCB",Karur,8H,9,2017,2025,success
site_5853,"KHB Colony, Karwar - KSPCB",Karwar,8H,3,2023,2025,success
site_5704,"Govt. Girls Inter College, Kashipur - UKPCB",Kashipur,8H,4,2017,2025,success
site_5546,"Mirchaibari, Katihar - BSPCB",Katihar,8H,9,2017,2025,success
site_5606,"Keelapalur, Ariyalur - TNPCB",Keezhapalur,8H,9,2017,2025,success
site_5674,"Dabuna, Nayagarh - OSPCB",Keonjhar,8H,9,2017,2025,success
site_5671,"Jagamohanpur, Keonjhar - OSPCB",Keonjhar,8H,9,2017,2025,success
site_5809,"Khaira, Boisar - MPCB",Khaira,8H,4,2017,2025,success
site_6090,"New Anaj Mandi, Khairthal - RSPCB",Khairthal,8H,0,,,success
site_5691,"Govt. Higher Secondary School, Milupara - CECB",Khamahari,8H,9,2017,2025,success
site_5547,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,8H,9,2017,2025,success
site_5272,"Kacheripady, Ernakulam - Kerala PCB",Kochi,8H,8,2017,2025,success
site_1397,"Ashok Nagar, Udaipur - RSPCB",Kodiyat,8H,9,2017,2025,success
site_5375,"PWD Junction, Kohima - NPCB",Kohima,8H,1,2025,2025,success
site_1551,"Tamaka Ind. Area, Kolar - KSPCB",Kolar,8H,9,2017,2025,success
site_5768,"Shivaji University, Kolhapur - MPCB",Kolhapur,8H,4,2017,2025,success
site_5769,"Sinchan Bhavan, Kolhapur - MPCB",Kolhapur,8H,4,2017,2025,success
site_5238,"Ballygunge, Kolkata - WBPCB",Kolkata,8H,9,2017,2025,success
site_5129,"Bidhannagar, Kolkata - WBPCB",Kolkata,8H,9,2017,2025,success
site_5110,"Fort William, Kolkata - WBPCB",Kolkata,8H,9,2017,2025,success
site_5111,"Jadavpur, Kolkata - WBPCB",Kolkata,8H,9,2017,2025,success
site_296,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,8H,10,2016,2025,success
site_5126,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,8H,9,2017,2025,success
site_309,"Victoria, Kolkata - WBPCB",Kolkata,8H,10,2016,2025,success
site_5334,"Polayathode, Kollam - Kerala PCB",Kollam,8H,9,2017,2025,success
site_5979,"Collectorate Office, Virudhunagar - TNPCB",Kooraikundu,8H,3,2023,2025,success
site_5415,"Diwator Nagar, Koppal - KSPCB",Koppal,8H,9,2017,2025,success
site_5656,"Rampur, Korba - CECB",Korba,8H,9,2017,2025,success
site_5707,"Dhanmandi, Kota - RSPCB",Kota,8H,4,2017,2025,success
site_5701,"Nayapura, Kota - RSPCB",Kota,8H,4,2017,2025,success
site_1394,"Shrinath Puram, Kota - RSPCB",Kota,8H,9,2017,2025,success
site_5271,"Palayam, Kozhikode - Kerala PCB",Kozhikode,8H,9,2017,2025,success
site_1410,"GM Office, Brajrajnagar - OSPCB",Kudaloi,8H,9,2017,2025,success
site_5690,"OP Jindal School, Kunjemura - CECB",Kunjemura,8H,9,2017,2025,success
site_5043,"Sector-7, Kurukshetra - HSPCB",Kurukshetra,8H,9,2017,2025,success
site_5338,"SFTI Kusdihra, Gaya - BSPCB",Kusdihra,8H,9,2017,2025,success
site_5780,"Sawe Wadi, Latur - MPCB",Latur,8H,4,2017,2025,success
site_5460,"B R Ambedkar University, Lucknow - UPPCB",Lucknow,8H,9,2017,2025,success
site_272,"Kendriya Vidyalaya, Lucknow - CPCB",Lucknow,8H,15,2011,2025,success
site_5462,"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,8H,9,2017,2025,success
site_277,"Lalbagh, Lucknow - CPCB",Lucknow,8H,15,2011,2025,success
site_1405,"Nishant Ganj, Lucknow - UPPCB",Lucknow,8H,9,2017,2025,success
site_297,"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,8H,15,2011,2025,success
site_253,"Punjab Agricultural University, Ludhiana - PPCB",Ludhiana,8H,9,2017,2025,success
site_1450,"Kalal Majra, Khanna - PPCB",Machhiwara Sahib,8H,9,2017,2025,success
site_6085,"Srinivas Nagar Colony, Machilipatnam - APPCB",Machilipatnam Rural,8H,1,2025,2025,success
site_5391,"Stuart Hill, Madikeri - KSPCB",Madikeri,8H,9,2017,2025,success
site_5550,"Forest Rest House, Manguraha - BSPCB",Maguraha,8H,9,2017,2025,success
site_5802,"Mahesh Nagar, Malegaon - MPCB",Malegaon,8H,4,2017,2025,success
site_5055,"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,8H,1,2025,2025,success
site_5421,"Kadri, Mangalore - KSPCB",Mangaluru,8H,9,2017,2025,success
site_5258,"Ganga Nagar, Meerut - UPPCB",Meerut,8H,9,2017,2025,success
site_5109,"Jai Bhim Nagar, Meerut - UPPCB",Meerut,8H,9,2017,2025,success
site_6093,"MIET College, Meerut - UPPCB",Meerut,8H,0,,,success
site_5257,"Pallavpuram Phase 2, Meerut - UPPCB",Meerut,8H,9,2017,2025,success
site_5603,"Kalindi Kunj, Khurja - UPPCB",Meerut Division,8H,9,2017,2025,success
site_1569,"New Collectorate, Baghpat - UPPCB",Meerut Division,8H,9,2017,2025,success
site_6067,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,8H,1,2025,2025,success
site_5619,"Kilambi, Kanchipuram - TNPCB",Melambi,8H,9,2017,2025,success
site_5248,"Chhoti Gwaltoli, Indore - MPPCB",Mewasjamniya,8H,9,2017,2025,success
site_5806,"Bhayandar West, Mira-Bhayandar - MPCB",Mira Bhayandar,8H,4,2017,2025,success
site_5554,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,8H,9,2017,2025,success
site_5537,"Employment Office, Moradabad - UPPCB",Moradabad,8H,9,2017,2025,success
site_5555,"Jigar Colony, Moradabad - UPPCB",Moradabad,8H,9,2017,2025,success
site_5620,"Kashiram Nagar, Moradabad - UPPCB",Moradabad,8H,9,2017,2025,success
site_1398,"Lajpat Nagar, Moradabad - UPPCB",Moradabad,8H,9,2017,2025,success
site_5613,"Transport Nagar, Moradabad - UPPCB",Moradabad,8H,9,2017,2025,success
site_5478,"Gandak Colony, Motihari - BSPCB",Motihari,8H,9,2017,2025,success
site_5124,"Urban, Chamarajanagar - KSPCB",Mudumalai,8H,9,2017,2025,success
site_5392,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,8H,9,2017,2025,success
site_5810,"Bandra Kurla Complex, Mumbai - MPCB",Mumbai,8H,4,2017,2025,success
site_168,"Bandra, Mumbai - MPCB",Mumbai,8H,11,2015,2025,success
site_5400,"Borivali East, Mumbai - IITM",Mumbai,8H,9,2017,2025,success
site_5113,"Borivali East, Mumbai - MPCB",Mumbai,8H,9,2017,2025,success
site_5960,"Byculla, Mumbai - BMC",Mumbai,8H,3,2023,2025,success
site_5399,"Chakala-Andheri East, Mumbai - IITM",Mumbai,8H,9,2017,2025,success
site_5811,"Chembur, Mumbai - MPCB",Mumbai,8H,4,2017,2025,success
site_5107,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,8H,9,2017,2025,success
site_5120,"Colaba, Mumbai - MPCB",Mumbai,8H,9,2017,2025,success
site_5396,"Deonar, Mumbai - IITM",Mumbai,8H,9,2017,2025,success
site_5964,"Ghatkopar, Mumbai - BMC",Mumbai,8H,3,2023,2025,success
site_5412,"Kandivali East, Mumbai - MPCB",Mumbai,8H,9,2017,2025,success
site_5962,"Kandivali West, Mumbai - BMC",Mumbai,8H,3,2023,2025,success
site_5397,"Khindipada-Bhandup West, Mumbai - IITM",Mumbai,8H,9,2017,2025,success
site_5104,"Kurla, Mumbai - MPCB",Mumbai,8H,9,2017,2025,success
site_5402,"Malad West, Mumbai - IITM",Mumbai,8H,9,2017,2025,success
site_5394,"Mazgaon, Mumbai - IITM",Mumbai,8H,9,2017,2025,success
site_5807,"Mindspace-Malad West, Mumbai - MPCB",Mumbai,8H,4,2017,2025,success
site_5413,"Mulund West, Mumbai - MPCB",Mumbai,8H,9,2017,2025,success
site_5398,"Navy Nagar-Colaba, Mumbai - IITM",Mumbai,8H,9,2017,2025,success
site_5112,"Powai, Mumbai - MPCB",Mumbai,8H,9,2017,2025,success
site_5963,"Sewri, Mumbai - BMC",Mumbai,8H,3,2023,2025,success
site_5961,"Shivaji Nagar, Mumbai - BMC",Mumbai,8H,3,2023,2025,success
site_5403,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,8H,9,2017,2025,success
site_5119,"Sion, Mumbai - MPCB",Mumbai,8H,9,2017,2025,success
site_5106,"Vile Parle West, Mumbai - MPCB",Mumbai,8H,9,2017,2025,success
site_5115,"Worli, Mumbai -MPCB",Mumbai,8H,1,2025,2025,success
site_5490,"Town Hall, Munger - BSPCB",Munger,8H,9,2017,2025,success
site_5041,"Murthal, Sonipat - HSPCB",Murthal,8H,9,2017,2025,success
site_1550,"New Mandi, Muzaffarnagar - UPPCB",Muzaffarnagar,8H,9,2017,2025,success
site_5370,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,8H,9,2017,2025,success
site_5479,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,8H,9,2017,2025,success
site_158,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,8H,11,2015,2025,success
site_5706,"Christianpatty, Nagaon - PCBA",Nagaon,8H,4,2017,2025,success
site_5616,"Velippalayam, Nagapattinam - TNPCB",Nagapattinam,8H,9,2017,2025,success
site_5778,"Karni Colony, Nagaur - RSPCB",Nagaur,8H,4,2017,2025,success
site_5792,"Ambazari, Nagpur - MPCB",Nagpur,8H,4,2017,2025,success
site_5796,"Mahal, Nagpur - MPCB",Nagpur,8H,4,2017,2025,success
site_303,"Opp GPO Civil Lines, Nagpur - MPCB",Nagpur,8H,10,2016,2025,success
site_5793,"Ram Nagar, Nagpur - MPCB",Nagpur,8H,4,2017,2025,success
site_5446,"Naharlagun, Naharlagun - APSPCB",Naharlagun,8H,9,2017,2025,success
site_5668,"Bata Chowk, Nalbari - PCBA",Nalbari,8H,9,2017,2025,success
site_5795,"Sneh Nagar, Nanded - MPCB",Nanded,8H,4,2017,2025,success
site_5053,"Shastri Nagar, Narnaul - HSPCB",Narnaul,8H,9,2017,2025,success
site_304,"Gangapur Road, Nashik - MPCB",Nashik,8H,10,2016,2025,success
site_5782,"Hirawadi, Nashik - MPCB",Nashik,8H,4,2017,2025,success
site_5781,"MIDC Ambad, Nashik - MPCB",Nashik,8H,4,2017,2025,success
site_5779,"Pandav Nagari, Nashik - MPCB",Nashik,8H,4,2017,2025,success
site_5978,"SIPCOT Nathampannai, Pudukottai - TNPCB",Nathampannai,8H,3,2023,2025,success
site_261,"Airoli, Navi Mumbai - MPCB",Navi Mumbai,8H,15,2011,2025,success
site_5804,"CBD Belapur, Belapur - MPCB",Navi Mumbai,8H,4,2017,2025,success
site_5805,"Kopripada-Vashi, Navi Mumbai - MPCB",Navi Mumbai,8H,4,2017,2025,success
site_5114,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,8H,9,2017,2025,success
site_5103,"Nerul, Navi Mumbai - MPCB",Navi Mumbai,8H,9,2017,2025,success
site_5815,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,8H,4,2017,2025,success
site_5401,"Sector-19A Nerul, Navi Mumbai - IITM",Navi Mumbai,8H,9,2017,2025,success
site_6087,"Ambedkar Nagar, Nellore - APPCB",Nellore,8H,0,,,success
site_103,"CRRI Mathura Road, Delhi - IITM",New Delhi,8H,9,2017,2025,success
site_6078,"Cantonment Area, Delhi - DPCC",New Delhi,8H,0,,,success
site_6079,"Commonwealth Sports Complex, Delhi - DPCC",New Delhi,8H,1,2025,2025,success
site_118,"DTU, Delhi - CPCB",New Delhi,8H,15,2011,2025,success
site_1421,"Dr. Karni Singh Shooting Range, Delhi - DPCC",New Delhi,8H,9,2017,2025,success
site_106,"IGI Airport (T3), Delhi - IITM",New Delhi,8H,9,2017,2025,success
site_6080,"IGNOU_Maidan Garhi, Delhi - DPCC",New Delhi,8H,1,2025,2025,success
site_114,"IHBAS, Dilshad Garden, Delhi - CPCB",New Delhi,8H,15,2011,2025,success
site_6060,"IIT Delhi, Delhi - IITM",New Delhi,8H,1,2025,2025,success
site_109,"IMD Lodhi Road, Delhi - IITM",New Delhi,8H,0,,,success
site_117,"ITO, Delhi - CPCB",New Delhi,8H,15,2011,2025,success
site_6076,"JNU, Delhi - DPCC",New Delhi,8H,1,2025,2025,success
site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",New Delhi,8H,9,2017,2025,success
site_5395,"Lodhi Road, Delhi - IITM",New Delhi,8H,9,2017,2025,success
site_1425,"Major Dhyan Chand National Stadium, Delhi - DPCC",New Delhi,8H,9,2017,2025,success
site_122,"Mandir Marg, Delhi - DPCC",New Delhi,8H,15,2011,2025,success
site_1561,"Mundka, Delhi - DPCC",New Delhi,8H,9,2017,2025,success
site_115,"NSIT Dwarka, Delhi - CPCB",New Delhi,8H,15,2011,2025,success
site_1429,"Nehru Nagar, Delhi - DPCC",New Delhi,8H,9,2017,2025,success
site_5852,"New Moti Bagh, Delhi - MHUA",New Delhi,8H,2,2023,2025,success
site_105,"North Campus, DU, Delhi - IITM",New Delhi,8H,9,2017,2025,success
site_1428,"Okhla Phase-2, Delhi - DPCC",New Delhi,8H,9,2017,2025,success
site_107,"Pusa, Delhi - IITM",New Delhi,8H,9,2017,2025,success
site_124,"R K Puram, Delhi - DPCC",New Delhi,8H,15,2011,2025,success
site_113,"Shadipur, Delhi - CPCB",New Delhi,8H,15,2011,2025,success
site_119,"Sirifort, Delhi - CPCB",New Delhi,8H,15,2011,2025,success
site_1432,"Sonia Vihar, Delhi - DPCC",New Delhi,8H,9,2017,2025,success
site_1562,"Sri Aurobindo Marg, Delhi - DPCC",New Delhi,8H,9,2017,2025,success
site_6081,"Talkatora Garden, Delhi - DPCC",New Delhi,8H,1,2025,2025,success
site_1435,"Vivek Vihar, Delhi - DPCC",New Delhi,8H,9,2017,2025,success
site_5614,"Uchapatti, Madurai - TNPCB",Nilaiyur,8H,9,2017,2025,success
site_1541,"Knowledge Park - III, Greater Noida - UPPCB",Noida,8H,9,2017,2025,success
site_6089,"Prashant Garden, Khora - UPPCB",Noida,8H,0,,,success
site_153,"Sector - 125, Noida - UPPCB",Noida,8H,9,2017,2025,success
site_111,"Sector - 62, Noida - IITM",Noida,8H,9,2017,2025,success
site_5123,"Sector-1, Noida - UPPCB",Noida,8H,9,2017,2025,success
site_5122,"Sector-116, Noida - UPPCB",Noida,8H,9,2017,2025,success
site_5624,"Bombay Castel, Ooty - TNPCB",Ooty,8H,9,2017,2025,success
site_5621,"Kudikadu, Cuddalore - TNPCB",Pachchyankuppam,8H,9,2017,2025,success
site_1395,"Indira Colony Vistar, Pali - RSPCB",Pali,8H,9,2017,2025,success
site_5050,"Shyam Nagar, Palwal - HSPCB",Palwal,8H,9,2017,2025,success
site_161,"Sector-6, Panchkula - HSPCB",Panchkula,8H,2,2015,2016,success
site_5048,"Sector-18, Panipat - HSPCB",Panipat,8H,9,2017,2025,success
site_5799,"Sector-2E Kalamboli, Navi Mumbai - MPCB",Panvel,8H,4,2017,2025,success
site_5803,"Tondare-Taloja, Navi Mumbai - MPCB",Panvel,8H,4,2017,2025,success
site_5362,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",Pappankuppam,8H,9,2017,2025,success
site_6032,"Ponnusamy Nagar, Namakkal - TNPCB",Pappinayakkanpatti,8H,1,2025,2025,success
site_5794,"Masoom Colony, Parbhani - MPCB",Parbhani,8H,4,2017,2025,success
site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",Patancheruvu,8H,9,2017,2025,success
site_5832,"Mohalbani Ghat, Pathardih - DMC",Pathardih,8H,3,2023,2025,success
site_1437,"Model Town, Patiala - PPCB",Patiala,8H,9,2017,2025,success
site_5336,"DRM Office Danapur, Patna - BSPCB",Patna,8H,9,2017,2025,success
site_5335,"Govt. High School Shikarpur, Patna - BSPCB",Patna,8H,9,2017,2025,success
site_157,"IGSC Planetarium Complex, Patna - BSPCB",Patna,8H,11,2015,2025,success
site_5261,"Muradpur, Patna - BSPCB",Patna,8H,9,2017,2025,success
site_5262,"Rajbansi Nagar, Patna - BSPCB",Patna,8H,9,2017,2025,success
site_5263,"Samanpura, Patna - BSPCB",Patna,8H,9,2017,2025,success
site_5981,"Rajiv Nagar, Vijayawada - APPCB",Payikapuram,8H,2,2024,2025,success
site_5997,"SIPCOT Industrial Park, Perundurai - TNPCB",Perundurai,8H,2,2024,2025,success
site_5406,"Bhosari,Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,8H,0,,,success
site_5988,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,8H,0,,,success
site_5763,"Gavalinagar, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,8H,4,2017,2025,success
site_5764,"Park Street Wakad, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,8H,4,2017,2025,success
site_5998,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,8H,2,2024,2025,success
site_5765,"Thergaon, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,8H,4,2017,2025,success
site_5408,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",Pimpri-Chinchwad,8H,0,,,success
